51.1166667 3.9000000  42.307
51.1166667 3.9166667  42.306
51.1166667 3.9333333  42.315
51.1166667 3.9500000  42.324
51.1166667 3.9666667  42.324
51.1166667 3.9833333  42.332
51.1166667 4.0000000  42.340
51.1166667 4.0166667  42.349
51.1166667 4.0333333  42.347
51.1166667 4.0500000  42.355
51.1166667 4.0666667  42.363
51.1166667 4.0833333  42.371
51.1166667 4.1000000  42.379
51.1166667 4.1166667  42.388
51.1166667 4.1333333  42.386
51.1166667 4.1500000  42.393
51.1166667 4.1666667  42.401
51.1166667 4.1833333  42.409
51.1166667 4.2000000  42.416
51.1166667 4.2166667  42.424
51.1166667 4.2333333  42.429
51.1166667 4.2500000  42.436
51.1166667 4.2666667  42.443
51.1166667 4.2833333  42.448
51.1166667 4.3000000  42.455
51.1166667 4.3166667  42.463
51.1166667 4.3333333  42.470
51.1166667 4.3500000  42.478
51.1166667 4.3666667  42.488
51.1166667 4.3833333  42.497
51.1166667 4.4000000  42.507
51.1166667 4.4166667  42.517
51.1166667 4.4333333  42.529
51.1166667 4.4500000  42.540
51.1166667 4.4666667  42.551
51.1166667 4.4833333  42.562
51.1166667 4.5000000  42.574
51.1166667 4.5166667  42.585
51.1166667 4.5333333  42.596
51.1166667 4.5500000  42.606
51.1166667 4.5666667  42.617
51.1166667 4.5833333  42.627
51.1166667 4.6000000  42.636
51.1166667 4.6166667  42.646
51.1166667 4.6333333  42.644
51.1166667 4.6500000  42.652
51.1166667 4.6666667  42.660
51.1166667 4.6833333  42.658
51.1166667 4.7000000  42.665
51.1166667 4.7166667  42.672
51.1166667 4.7333333  42.667
51.1166667 4.7500000  42.675
51.1166667 4.7666667  42.682
51.1166667 4.7833333  42.680
51.1166667 4.8000000  42.686
51.1166667 4.8166667  42.684
51.1166667 4.8333333  42.684
51.1166667 4.8500000  42.692
51.1166667 4.8666667  42.693
51.1166667 4.8833333  42.693
51.1166667 4.9000000  42.694
51.1166667 4.9166667  42.696
51.1166667 4.9333333  42.696
51.1166667 4.9500000  42.698
51.1166667 4.9666667  42.701
51.1166667 4.9833333  42.704
51.1166667 5.0000000  42.706
51.1166667 5.0166667  42.708
51.1166667 5.0333333  42.710
51.1166667 5.0500000  42.713
51.1166667 5.0666667  42.717
51.1166667 5.0833333  42.710
51.1166667 5.1000000  42.712
51.1166667 5.1166667  42.715
51.1166667 5.1333333  42.708
51.1166667 5.1500000  42.710
51.1166667 5.1666667  42.713
51.1166667 5.1833333  42.705
51.1166667 5.2000000  42.706
51.1166667 5.2166667  42.696
51.1166667 5.2333333  42.687
51.1166667 5.2500000  42.687
51.1166667 5.2666667  42.677
51.1166667 5.2833333  42.678
51.1166667 5.3000000  42.667
51.1166667 5.3166667  42.658
51.1166667 5.3333333  42.649
51.1166667 5.3500000  42.639
51.1166667 5.3666667  42.640
51.1166667 5.3833333  42.632
51.1166667 5.4000000  42.625
51.1166667 5.4166667  42.628
51.1166667 5.4333333  42.621
51.1166667 5.4500000  42.614
51.1166667 5.4666667  42.618
51.1166667 5.4833333  42.612
51.1166667 5.5000000  42.605
51.1166667 5.5166667  42.600
51.1166667 5.5333333  42.603
51.1166667 5.5500000  42.594
51.1166667 5.5666667  42.584
51.1166667 5.5833333  42.584
51.1166667 5.6000000  42.571
51.1166667 5.6166667  42.567
51.1166667 5.6333333  42.563
51.1166667 5.6500000  42.546
51.1166667 5.6666667  42.538
51.1166667 5.6833333  42.531
51.1166667 5.7000000  42.521
51.1166667 5.7166667  42.513
51.1166667 5.7333333  42.505
51.1166667 5.7500000  42.496
51.1166667 5.7666667  42.488
51.1166667 5.7833333  42.480
51.1166667 5.8000000  42.473
51.1166667 5.8166667  42.475
51.1166667 5.8333333  42.478
51.1166667 5.8500000  42.473
51.1166667 5.8666667  42.477
51.1166667 5.8833333  42.483
51.1166667 5.9000000  42.489
51.1166667 5.9166667  42.498
51.1166667 5.9333333  42.505
51.1166667 5.9500000  42.526
51.1166667 5.9666667  42.536
51.1166667 5.9833333  42.548
51.1166667 6.0000000  42.571
51.1166667 6.0166667  42.587
51.1166667 6.0333333  42.613
51.1166667 6.0500000  42.630
51.1166667 6.0666667  42.659
51.1166667 6.0833333  42.690
51.1166667 6.1000000  42.709
51.1166667 6.1166667  42.741
51.1166667 6.1333333  42.773
51.1166667 6.1500000  42.805
51.1166667 6.1666667  42.836
51.1166667 6.1833333  42.876
51.1166667 6.2000000  42.903
51.1166667 6.2166667  42.930
51.1166667 6.2333333  42.954
51.1166667 6.2500000  42.975
51.1166667 6.2666667  42.997
51.1166667 6.2833333  43.007
51.1166667 6.3000000  43.025
51.1166667 6.3166667  43.043
51.1166667 6.3333333  43.060
51.1166667 6.3500000  43.077
51.1166667 6.3666667  43.095
51.1166667 6.3833333  43.124
51.1166667 6.4000000  43.142
51.1166667 6.4166667  43.162
51.1166667 6.4333333  43.182
51.1166667 6.4500000  43.202
51.1166667 6.4666667  43.226
51.1166667 6.4833333  43.257
51.1166667 6.5000000  43.279
51.1166667 6.5166667  43.304
51.1166667 6.5333333  43.337
51.1166667 6.5500000  43.361
51.1166667 6.5666667  43.386
51.1166667 6.5833333  43.420
51.1166667 6.6000000  43.443
51.1166667 6.6166667  43.477
51.1166667 6.6333333  43.497
51.1166667 6.6500000  43.529
51.1166667 6.6666667  43.560
51.1166667 6.6833333  43.588
51.1166667 6.7000000  43.610
51.1166667 6.7166667  43.639
51.1166667 6.7333333  43.666
51.1166667 6.7500000  43.694
51.1166667 6.7666667  43.734
51.1166667 6.7833333  43.762
51.1166667 6.8000000  43.790
51.1166667 6.8166667  43.829
51.1166667 6.8333333  43.858
51.1166667 6.8500000  43.896
51.1166667 6.8666667  43.925
51.1166667 6.8833333  43.965
51.1166667 6.9000000  44.004
51.1166667 6.9166667  44.036
51.1166667 6.9333333  44.077
51.1166667 6.9500000  44.107
51.1166667 6.9666667  44.151
51.1166667 6.9833333  44.195
51.1166667 7.0000000  44.240
51.1333333 1.0000000  42.580
51.1333333 1.0166667  42.569
51.1333333 1.0333333  42.558
51.1333333 1.0500000  42.545
51.1333333 1.0666667  42.522
51.1333333 1.0833333  42.509
51.1333333 1.1000000  42.496
51.1333333 1.1166667  42.471
51.1333333 1.1333333  42.458
51.1333333 1.1500000  42.443
51.1333333 1.1666667  42.417
51.1333333 1.1833333  42.402
51.1333333 1.2000000  42.384
51.1333333 1.2166667  42.358
51.1333333 1.2333333  42.340
51.1333333 1.2500000  42.322
51.1333333 1.2666667  42.294
51.1333333 1.2833333  42.276
51.1333333 1.3000000  42.248
51.1333333 1.3166667  42.230
51.1333333 1.3333333  42.201
51.1333333 1.3500000  42.183
51.1333333 1.3666667  42.157
51.1333333 1.3833333  42.140
51.1333333 1.4000000  42.114
51.1333333 1.4166667  42.099
51.1333333 1.4333333  42.075
51.1333333 1.4500000  42.061
51.1333333 1.4666667  42.036
51.1333333 1.4833333  42.023
51.1333333 1.5000000  41.999
51.1333333 1.5166667  41.986
51.1333333 1.5333333  41.973
51.1333333 1.5500000  41.959
51.1333333 1.5666667  41.936
51.1333333 1.5833333  41.924
51.1333333 1.6000000  41.910
51.1333333 1.6166667  41.889
51.1333333 1.6333333  41.876
51.1333333 1.6500000  41.862
51.1333333 1.6666667  41.850
51.1333333 1.6833333  41.838
51.1333333 1.7000000  41.827
51.1333333 1.7166667  41.814
51.1333333 1.7333333  41.803
51.1333333 1.7500000  41.792
51.1333333 1.7666667  41.781
51.1333333 1.7833333  41.769
51.1333333 1.8000000  41.759
51.1333333 1.8166667  41.747
51.1333333 1.8333333  41.747
51.1333333 1.8500000  41.736
51.1333333 1.8666667  41.726
51.1333333 1.8833333  41.725
51.1333333 1.9000000  41.715
51.1333333 1.9166667  41.715
51.1333333 1.9333333  41.716
51.1333333 1.9500000  41.705
51.1333333 1.9666667  41.707
51.1333333 1.9833333  41.707
51.1333333 2.0000000  41.708
51.1333333 2.0166667  41.709
51.1333333 2.0333333  41.710
51.1333333 2.0500000  41.711
51.1333333 2.0666667  41.712
51.1333333 2.0833333  41.714
51.1333333 2.1000000  41.716
51.1333333 2.1166667  41.727
51.1333333 2.1333333  41.728
51.1333333 2.1500000  41.729
51.1333333 2.1666667  41.740
51.1333333 2.1833333  41.752
51.1333333 2.2000000  41.752
51.1333333 2.2166667  41.763
51.1333333 2.2333333  41.763
51.1333333 2.2500000  41.763
51.1333333 2.2666667  41.773
51.1333333 2.2833333  41.782
51.1333333 2.3000000  41.781
51.1333333 2.3166667  41.791
51.1333333 2.3333333  41.798
51.1333333 2.3500000  41.796
51.1333333 2.3666667  41.804
51.1333333 2.3833333  41.813
51.1333333 2.4000000  41.810
51.1333333 2.4166667  41.819
51.1333333 2.4333333  41.826
51.1333333 2.4500000  41.824
51.1333333 2.4666667  41.832
51.1333333 2.4833333  41.840
51.1333333 2.5000000  41.839
51.1333333 2.5166667  41.847
51.1333333 2.5333333  41.855
51.1333333 2.5500000  41.855
51.1333333 2.5666667  41.863
51.1333333 2.5833333  41.864
51.1333333 2.6000000  41.863
51.1333333 2.6166667  41.873
51.1333333 2.6333333  41.873
51.1333333 2.6500000  41.883
51.1333333 2.6666667  41.883
51.1333333 2.6833333  41.892
51.1333333 2.7000000  41.891
51.1333333 2.7166667  41.900
51.1333333 2.7333333  41.900
51.1333333 2.7500000  41.901
51.1333333 2.7666667  41.911
51.1333333 2.7833333  41.912
51.1333333 2.8000000  41.914
51.1333333 2.8166667  41.925
51.1333333 2.8333333  41.927
51.1333333 2.8500000  41.930
51.1333333 2.8666667  41.941
51.1333333 2.8833333  41.944
51.1333333 2.9000000  41.956
51.1333333 2.9166667  41.958
51.1333333 2.9333333  41.961
51.1333333 2.9500000  41.974
51.1333333 2.9666667  41.977
51.1333333 2.9833333  41.989
51.1333333 3.0000000  41.993
51.1333333 3.0166667  42.005
51.1333333 3.0333333  42.008
51.1333333 3.0500000  42.010
51.1333333 3.0666667  42.022
51.1333333 3.0833333  42.023
51.1333333 3.1000000  42.023
51.1333333 3.1166667  42.033
51.1333333 3.1333333  42.035
51.1333333 3.1500000  42.044
51.1333333 3.1666667  42.045
51.1333333 3.1833333  42.054
51.1333333 3.2000000  42.055
51.1333333 3.2166667  42.056
51.1333333 3.2333333  42.067
51.1333333 3.2500000  42.068
51.1333333 3.2666667  42.079
51.1333333 3.2833333  42.080
51.1333333 3.3000000  42.091
51.1333333 3.3166667  42.093
51.1333333 3.3333333  42.106
51.1333333 3.3500000  42.108
51.1333333 3.3666667  42.110
51.1333333 3.3833333  42.122
51.1333333 3.4000000  42.124
51.1333333 3.4166667  42.128
51.1333333 3.4333333  42.139
51.1333333 3.4500000  42.142
51.1333333 3.4666667  42.145
51.1333333 3.4833333  42.157
51.1333333 3.5000000  42.161
51.1333333 3.5166667  42.164
51.1333333 3.5333333  42.177
51.1333333 3.5500000  42.181
51.1333333 3.5666667  42.184
51.1333333 3.5833333  42.197
51.1333333 3.6000000  42.201
51.1333333 3.6166667  42.205
51.1333333 3.6333333  42.218
51.1333333 3.6500000  42.220
51.1333333 3.6666667  42.234
51.1333333 3.6833333  42.235
51.1333333 3.7000000  42.238
51.1333333 3.7166667  42.249
51.1333333 3.7333333  42.250
51.1333333 3.7500000  42.251
51.1333333 3.7666667  42.261
51.1333333 3.7833333  42.262
51.1333333 3.8000000  42.272
51.1333333 3.8166667  42.271
51.1333333 3.8333333  42.282
51.1333333 3.8500000  42.281
51.1333333 3.8666667  42.282
51.1333333 3.8833333  42.291
51.1333333 3.9000000  42.290
51.1333333 3.9166667  42.300
51.1333333 3.9333333  42.310
51.1333333 3.9500000  42.308
51.1333333 3.9666667  42.317
51.1333333 3.9833333  42.326
51.1333333 4.0000000  42.324
51.1333333 4.0166667  42.332
51.1333333 4.0333333  42.341
51.1333333 4.0500000  42.348
51.1333333 4.0666667  42.347
51.1333333 4.0833333  42.355
51.1333333 4.1000000  42.362
51.1333333 4.1166667  42.370
51.1333333 4.1333333  42.369
51.1333333 4.1500000  42.377
51.1333333 4.1666667  42.384
51.1333333 4.1833333  42.391
51.1333333 4.2000000  42.398
51.1333333 4.2166667  42.404
51.1333333 4.2333333  42.410
51.1333333 4.2500000  42.406
51.1333333 4.2666667  42.413
51.1333333 4.2833333  42.429
51.1333333 4.3000000  42.435
51.1333333 4.3166667  42.443
51.1333333 4.3333333  42.449
51.1333333 4.3500000  42.458
51.1333333 4.3666667  42.468
51.1333333 4.3833333  42.477
51.1333333 4.4000000  42.487
51.1333333 4.4166667  42.497
51.1333333 4.4333333  42.508
51.1333333 4.4500000  42.519
51.1333333 4.4666667  42.531
51.1333333 4.4833333  42.541
51.1333333 4.5000000  42.552
51.1333333 4.5166667  42.563
51.1333333 4.5333333  42.573
51.1333333 4.5500000  42.583
51.1333333 4.5666667  42.583
51.1333333 4.5833333  42.592
51.1333333 4.6000000  42.600
51.1333333 4.6166667  42.609
51.1333333 4.6333333  42.606
51.1333333 4.6500000  42.614
51.1333333 4.6666667  42.620
51.1333333 4.6833333  42.617
51.1333333 4.7000000  42.624
51.1333333 4.7166667  42.630
51.1333333 4.7333333  42.627
51.1333333 4.7500000  42.633
51.1333333 4.7666667  42.630
51.1333333 4.7833333  42.638
51.1333333 4.8000000  42.634
51.1333333 4.8166667  42.643
51.1333333 4.8333333  42.643
51.1333333 4.8500000  42.642
51.1333333 4.8666667  42.642
51.1333333 4.8833333  42.654
51.1333333 4.9000000  42.654
51.1333333 4.9166667  42.656
51.1333333 4.9333333  42.659
51.1333333 4.9500000  42.661
51.1333333 4.9666667  42.654
51.1333333 4.9833333  42.658
51.1333333 5.0000000  42.660
51.1333333 5.0166667  42.663
51.1333333 5.0333333  42.666
51.1333333 5.0500000  42.660
51.1333333 5.0666667  42.663
51.1333333 5.0833333  42.667
51.1333333 5.1000000  42.671
51.1333333 5.1166667  42.663
51.1333333 5.1333333  42.666
51.1333333 5.1500000  42.659
51.1333333 5.1666667  42.651
51.1333333 5.1833333  42.652
51.1333333 5.2000000  42.643
51.1333333 5.2166667  42.644
51.1333333 5.2333333  42.634
51.1333333 5.2500000  42.624
51.1333333 5.2666667  42.624
51.1333333 5.2833333  42.614
51.1333333 5.3000000  42.615
51.1333333 5.3166667  42.605
51.1333333 5.3333333  42.595
51.1333333 5.3500000  42.586
51.1333333 5.3666667  42.576
51.1333333 5.3833333  42.568
51.1333333 5.4000000  42.570
51.1333333 5.4166667  42.562
51.1333333 5.4333333  42.556
51.1333333 5.4500000  42.559
51.1333333 5.4666667  42.553
51.1333333 5.4833333  42.547
51.1333333 5.5000000  42.540
51.1333333 5.5166667  42.533
51.1333333 5.5333333  42.537
51.1333333 5.5500000  42.528
51.1333333 5.5666667  42.528
51.1333333 5.5833333  42.516
51.1333333 5.6000000  42.514
51.1333333 5.6166667  42.498
51.1333333 5.6333333  42.494
51.1333333 5.6500000  42.486
51.1333333 5.6666667  42.479
51.1333333 5.6833333  42.471
51.1333333 5.7000000  42.452
51.1333333 5.7166667  42.444
51.1333333 5.7333333  42.437
51.1333333 5.7500000  42.429
51.1333333 5.7666667  42.432
51.1333333 5.7833333  42.424
51.1333333 5.8000000  42.417
51.1333333 5.8166667  42.421
51.1333333 5.8333333  42.426
51.1333333 5.8500000  42.431
51.1333333 5.8666667  42.436
51.1333333 5.8833333  42.432
51.1333333 5.9000000  42.440
51.1333333 5.9166667  42.458
51.1333333 5.9333333  42.466
51.1333333 5.9500000  42.477
51.1333333 5.9666667  42.499
51.1333333 5.9833333  42.511
51.1333333 6.0000000  42.524
51.1333333 6.0166667  42.551
51.1333333 6.0333333  42.577
51.1333333 6.0500000  42.605
51.1333333 6.0666667  42.625
51.1333333 6.0833333  42.655
51.1333333 6.1000000  42.686
51.1333333 6.1166667  42.717
51.1333333 6.1333333  42.748
51.1333333 6.1500000  42.780
51.1333333 6.1666667  42.809
51.1333333 6.1833333  42.838
51.1333333 6.2000000  42.863
51.1333333 6.2166667  42.889
51.1333333 6.2333333  42.912
51.1333333 6.2500000  42.932
51.1333333 6.2666667  42.953
51.1333333 6.2833333  42.982
51.1333333 6.3000000  42.999
51.1333333 6.3166667  43.016
51.1333333 6.3333333  43.034
51.1333333 6.3500000  43.051
51.1333333 6.3666667  43.068
51.1333333 6.3833333  43.087
51.1333333 6.4000000  43.105
51.1333333 6.4166667  43.124
51.1333333 6.4333333  43.146
51.1333333 6.4500000  43.176
51.1333333 6.4666667  43.198
51.1333333 6.4833333  43.219
51.1333333 6.5000000  43.242
51.1333333 6.5166667  43.276
51.1333333 6.5333333  43.300
51.1333333 6.5500000  43.333
51.1333333 6.5666667  43.358
51.1333333 6.5833333  43.392
51.1333333 6.6000000  43.415
51.1333333 6.6166667  43.447
51.1333333 6.6333333  43.469
51.1333333 6.6500000  43.500
51.1333333 6.6666667  43.531
51.1333333 6.6833333  43.560
51.1333333 6.7000000  43.590
51.1333333 6.7166667  43.620
51.1333333 6.7333333  43.648
51.1333333 6.7500000  43.676
51.1333333 6.7666667  43.705
51.1333333 6.7833333  43.734
51.1333333 6.8000000  43.772
51.1333333 6.8166667  43.801
51.1333333 6.8333333  43.840
51.1333333 6.8500000  43.870
51.1333333 6.8666667  43.909
51.1333333 6.8833333  43.949
51.1333333 6.9000000  43.979
51.1333333 6.9166667  44.019
51.1333333 6.9333333  44.060
51.1333333 6.9500000  44.093
51.1333333 6.9666667  44.136
51.1333333 6.9833333  44.181
51.1333333 7.0000000  44.215
51.1500000 1.0000000  42.589
51.1500000 1.0166667  42.578
51.1500000 1.0333333  42.566
51.1500000 1.0500000  42.555
51.1500000 1.0666667  42.542
51.1500000 1.0833333  42.518
51.1500000 1.1000000  42.505
51.1500000 1.1166667  42.491
51.1500000 1.1333333  42.467
51.1500000 1.1500000  42.452
51.1500000 1.1666667  42.437
51.1500000 1.1833333  42.412
51.1500000 1.2000000  42.397
51.1500000 1.2166667  42.381
51.1500000 1.2333333  42.355
51.1500000 1.2500000  42.338
51.1500000 1.2666667  42.310
51.1500000 1.2833333  42.293
51.1500000 1.3000000  42.266
51.1500000 1.3166667  42.247
51.1500000 1.3333333  42.219
51.1500000 1.3500000  42.201
51.1500000 1.3666667  42.174
51.1500000 1.3833333  42.156
51.1500000 1.4000000  42.130
51.1500000 1.4166667  42.114
51.1500000 1.4333333  42.089
51.1500000 1.4500000  42.075
51.1500000 1.4666667  42.051
51.1500000 1.4833333  42.035
51.1500000 1.5000000  42.011
51.1500000 1.5166667  41.998
51.1500000 1.5333333  41.975
51.1500000 1.5500000  41.961
51.1500000 1.5666667  41.948
51.1500000 1.5833333  41.925
51.1500000 1.6000000  41.913
51.1500000 1.6166667  41.899
51.1500000 1.6333333  41.877
51.1500000 1.6500000  41.865
51.1500000 1.6666667  41.853
51.1500000 1.6833333  41.841
51.1500000 1.7000000  41.829
51.1500000 1.7166667  41.818
51.1500000 1.7333333  41.806
51.1500000 1.7500000  41.794
51.1500000 1.7666667  41.784
51.1500000 1.7833333  41.773
51.1500000 1.8000000  41.762
51.1500000 1.8166667  41.751
51.1500000 1.8333333  41.751
51.1500000 1.8500000  41.741
51.1500000 1.8666667  41.731
51.1500000 1.8833333  41.730
51.1500000 1.9000000  41.721
51.1500000 1.9166667  41.720
51.1500000 1.9333333  41.712
51.1500000 1.9500000  41.712
51.1500000 1.9666667  41.712
51.1500000 1.9833333  41.714
51.1500000 2.0000000  41.714
51.1500000 2.0166667  41.716
51.1500000 2.0333333  41.716
51.1500000 2.0500000  41.717
51.1500000 2.0666667  41.719
51.1500000 2.0833333  41.721
51.1500000 2.1000000  41.721
51.1500000 2.1166667  41.722
51.1500000 2.1333333  41.734
51.1500000 2.1500000  41.734
51.1500000 2.1666667  41.745
51.1500000 2.1833333  41.746
51.1500000 2.2000000  41.756
51.1500000 2.2166667  41.756
51.1500000 2.2333333  41.767
51.1500000 2.2500000  41.767
51.1500000 2.2666667  41.776
51.1500000 2.2833333  41.775
51.1500000 2.3000000  41.784
51.1500000 2.3166667  41.793
51.1500000 2.3333333  41.791
51.1500000 2.3500000  41.799
51.1500000 2.3666667  41.807
51.1500000 2.3833333  41.805
51.1500000 2.4000000  41.813
51.1500000 2.4166667  41.820
51.1500000 2.4333333  41.818
51.1500000 2.4500000  41.826
51.1500000 2.4666667  41.834
51.1500000 2.4833333  41.832
51.1500000 2.5000000  41.839
51.1500000 2.5166667  41.848
51.1500000 2.5333333  41.847
51.1500000 2.5500000  41.856
51.1500000 2.5666667  41.855
51.1500000 2.5833333  41.864
51.1500000 2.6000000  41.864
51.1500000 2.6166667  41.864
51.1500000 2.6333333  41.873
51.1500000 2.6500000  41.873
51.1500000 2.6666667  41.881
51.1500000 2.6833333  41.881
51.1500000 2.7000000  41.890
51.1500000 2.7166667  41.891
51.1500000 2.7333333  41.901
51.1500000 2.7500000  41.900
51.1500000 2.7666667  41.900
51.1500000 2.7833333  41.911
51.1500000 2.8000000  41.912
51.1500000 2.8166667  41.912
51.1500000 2.8333333  41.924
51.1500000 2.8500000  41.926
51.1500000 2.8666667  41.927
51.1500000 2.8833333  41.940
51.1500000 2.9000000  41.942
51.1500000 2.9166667  41.944
51.1500000 2.9333333  41.956
51.1500000 2.9500000  41.959
51.1500000 2.9666667  41.972
51.1500000 2.9833333  41.975
51.1500000 3.0000000  41.989
51.1500000 3.0166667  41.992
51.1500000 3.0333333  42.005
51.1500000 3.0500000  42.007
51.1500000 3.0666667  42.010
51.1500000 3.0833333  42.020
51.1500000 3.1000000  42.021
51.1500000 3.1166667  42.032
51.1500000 3.1333333  42.034
51.1500000 3.1500000  42.044
51.1500000 3.1666667  42.045
51.1500000 3.1833333  42.055
51.1500000 3.2000000  42.057
51.1500000 3.2166667  42.057
51.1500000 3.2333333  42.068
51.1500000 3.2500000  42.069
51.1500000 3.2666667  42.082
51.1500000 3.2833333  42.084
51.1500000 3.3000000  42.095
51.1500000 3.3166667  42.097
51.1500000 3.3333333  42.109
51.1500000 3.3500000  42.112
51.1500000 3.3666667  42.114
51.1500000 3.3833333  42.126
51.1500000 3.4000000  42.128
51.1500000 3.4166667  42.131
51.1500000 3.4333333  42.144
51.1500000 3.4500000  42.146
51.1500000 3.4666667  42.149
51.1500000 3.4833333  42.162
51.1500000 3.5000000  42.164
51.1500000 3.5166667  42.167
51.1500000 3.5333333  42.181
51.1500000 3.5500000  42.184
51.1500000 3.5666667  42.187
51.1500000 3.5833333  42.200
51.1500000 3.6000000  42.203
51.1500000 3.6166667  42.206
51.1500000 3.6333333  42.219
51.1500000 3.6500000  42.222
51.1500000 3.6666667  42.224
51.1500000 3.6833333  42.237
51.1500000 3.7000000  42.239
51.1500000 3.7166667  42.240
51.1500000 3.7333333  42.252
51.1500000 3.7500000  42.252
51.1500000 3.7666667  42.254
51.1500000 3.7833333  42.264
51.1500000 3.8000000  42.265
51.1500000 3.8166667  42.265
51.1500000 3.8333333  42.276
51.1500000 3.8500000  42.275
51.1500000 3.8666667  42.275
51.1500000 3.8833333  42.284
51.1500000 3.9000000  42.285
51.1500000 3.9166667  42.294
51.1500000 3.9333333  42.293
51.1500000 3.9500000  42.301
51.1500000 3.9666667  42.312
51.1500000 3.9833333  42.310
51.1500000 4.0000000  42.319
51.1500000 4.0166667  42.326
51.1500000 4.0333333  42.324
51.1500000 4.0500000  42.332
51.1500000 4.0666667  42.340
51.1500000 4.0833333  42.337
51.1500000 4.1000000  42.345
51.1500000 4.1166667  42.353
51.1500000 4.1333333  42.352
51.1500000 4.1500000  42.359
51.1500000 4.1666667  42.366
51.1500000 4.1833333  42.374
51.1500000 4.2000000  42.381
51.1500000 4.2166667  42.387
51.1500000 4.2333333  42.383
51.1500000 4.2500000  42.388
51.1500000 4.2666667  42.394
51.1500000 4.2833333  42.401
51.1500000 4.3000000  42.407
51.1500000 4.3166667  42.414
51.1500000 4.3333333  42.422
51.1500000 4.3500000  42.430
51.1500000 4.3666667  42.440
51.1500000 4.3833333  42.449
51.1500000 4.4000000  42.459
51.1500000 4.4166667  42.470
51.1500000 4.4333333  42.480
51.1500000 4.4500000  42.492
51.1500000 4.4666667  42.502
51.1500000 4.4833333  42.513
51.1500000 4.5000000  42.524
51.1500000 4.5166667  42.534
51.1500000 4.5333333  42.544
51.1500000 4.5500000  42.554
51.1500000 4.5666667  42.562
51.1500000 4.5833333  42.560
51.1500000 4.6000000  42.568
51.1500000 4.6166667  42.575
51.1500000 4.6333333  42.572
51.1500000 4.6500000  42.579
51.1500000 4.6666667  42.585
51.1500000 4.6833333  42.581
51.1500000 4.7000000  42.586
51.1500000 4.7166667  42.592
51.1500000 4.7333333  42.588
51.1500000 4.7500000  42.595
51.1500000 4.7666667  42.592
51.1500000 4.7833333  42.599
51.1500000 4.8000000  42.597
51.1500000 4.8166667  42.596
51.1500000 4.8333333  42.604
51.1500000 4.8500000  42.605
51.1500000 4.8666667  42.605
51.1500000 4.8833333  42.606
51.1500000 4.9000000  42.609
51.1500000 4.9166667  42.611
51.1500000 4.9333333  42.612
51.1500000 4.9500000  42.616
51.1500000 4.9666667  42.618
51.1500000 4.9833333  42.613
51.1500000 5.0000000  42.617
51.1500000 5.0166667  42.621
51.1500000 5.0333333  42.614
51.1500000 5.0500000  42.618
51.1500000 5.0666667  42.622
51.1500000 5.0833333  42.615
51.1500000 5.1000000  42.618
51.1500000 5.1166667  42.611
51.1500000 5.1333333  42.614
51.1500000 5.1500000  42.606
51.1500000 5.1666667  42.598
51.1500000 5.1833333  42.599
51.1500000 5.2000000  42.590
51.1500000 5.2166667  42.580
51.1500000 5.2333333  42.581
51.1500000 5.2500000  42.571
51.1500000 5.2666667  42.561
51.1500000 5.2833333  42.561
51.1500000 5.3000000  42.551
51.1500000 5.3166667  42.542
51.1500000 5.3333333  42.532
51.1500000 5.3500000  42.521
51.1500000 5.3666667  42.512
51.1500000 5.3833333  42.512
51.1500000 5.4000000  42.505
51.1500000 5.4166667  42.496
51.1500000 5.4333333  42.499
51.1500000 5.4500000  42.492
51.1500000 5.4666667  42.486
51.1500000 5.4833333  42.480
51.1500000 5.5000000  42.473
51.1500000 5.5166667  42.466
51.1500000 5.5333333  42.468
51.1500000 5.5500000  42.459
51.1500000 5.5666667  42.459
51.1500000 5.5833333  42.447
51.1500000 5.6000000  42.443
51.1500000 5.6166667  42.439
51.1500000 5.6333333  42.423
51.1500000 5.6500000  42.417
51.1500000 5.6666667  42.410
51.1500000 5.6833333  42.402
51.1500000 5.7000000  42.394
51.1500000 5.7166667  42.387
51.1500000 5.7333333  42.379
51.1500000 5.7500000  42.372
51.1500000 5.7666667  42.365
51.1500000 5.7833333  42.370
51.1500000 5.8000000  42.364
51.1500000 5.8166667  42.368
51.1500000 5.8333333  42.373
51.1500000 5.8500000  42.379
51.1500000 5.8666667  42.385
51.1500000 5.8833333  42.392
51.1500000 5.9000000  42.400
51.1500000 5.9166667  42.409
51.1500000 5.9333333  42.429
51.1500000 5.9500000  42.439
51.1500000 5.9666667  42.451
51.1500000 5.9833333  42.474
51.1500000 6.0000000  42.490
51.1500000 6.0166667  42.516
51.1500000 6.0333333  42.543
51.1500000 6.0500000  42.571
51.1500000 6.0666667  42.602
51.1500000 6.0833333  42.622
51.1500000 6.1000000  42.654
51.1500000 6.1166667  42.683
51.1500000 6.1333333  42.714
51.1500000 6.1500000  42.743
51.1500000 6.1666667  42.772
51.1500000 6.1833333  42.808
51.1500000 6.2000000  42.833
51.1500000 6.2166667  42.856
51.1500000 6.2333333  42.877
51.1500000 6.2500000  42.898
51.1500000 6.2666667  42.917
51.1500000 6.2833333  42.944
51.1500000 6.3000000  42.962
51.1500000 6.3166667  42.979
51.1500000 6.3333333  42.996
51.1500000 6.3500000  43.013
51.1500000 6.3666667  43.030
51.1500000 6.3833333  43.059
51.1500000 6.4000000  43.078
51.1500000 6.4166667  43.098
51.1500000 6.4333333  43.117
